,Date,P_atm,Baseline,50,100,200,300,400,500,1000
66,1/3/1988 18:00,0,0,0,0,0,0,0,0,0
67,1/3/1988 19:00,0,0,0,0,0,0,0,0,0
68,1/3/1988 20:00,0,0,0,0,0,0,0,0,0
69,1/3/1988 21:00,0,0,0,0,0,0,0,0,0
70,1/3/1988 22:00,0,0,0,0,0,0,0,0,0
71,1/3/1988 23:00,0,0,0,0,0,0,0,0,0
72,1/4/1988 0:00,0,0,0,0,0,0,0,0,0
73,1/4/1988 1:00,0,0,0,0,0,0,0,0,0
74,1/4/1988 2:00,0,0,0,0,0,0,0,0,0
75,1/4/1988 3:00,0,0,0,0,0,0,0,0,0
76,1/4/1988 4:00,0,0,0,0,0,0,0,0,0
77,1/4/1988 5:00,0.3,0.221088474,0,0,0,0,0,0,0
78,1/4/1988 6:00,0.6,0.6,0,0,0,0,0,0,0
79,1/4/1988 7:00,0.7,0.7,0,0,0,0,0,0,0
80,1/4/1988 8:00,0.2,0.2,0,0,0,0,0,0,0
81,1/4/1988 9:00,0.2,0.195699554,0.084718648,0,0,0,0,0,0
82,1/4/1988 10:00,0,0,0,0,0,0,0,0,0
83,1/4/1988 11:00,0.025,1.94E-16,0,0,0,0,0,0,0
84,1/4/1988 12:00,0,6.94E-17,0,0,0,0,0,0,0
85,1/4/1988 13:00,0,0,0,0,0,0,0,0,0
86,1/4/1988 14:00,0,9.02E-17,0,0,0,0,0,0,0
87,1/4/1988 15:00,1.7,1.405333485,0.813886055,0,0,0,0,0,0
88,1/4/1988 16:00,1.4,1.389965625,1.285819863,0,0,0,0,0,0
89,1/4/1988 17:00,0,0,0,0,0,0,0,0,0
90,1/4/1988 18:00,0,0,0,0,0,0,0,0,0
91,1/4/1988 19:00,0,0,0,0,0,0,0,0,0
92,1/4/1988 20:00,0,0,0,0,0,0,0,0,0
93,1/4/1988 21:00,0,0,0,0,0,0,0,0,0
94,1/4/1988 22:00,0,0,0,0,0,0,0,0,0
95,1/4/1988 23:00,0,0,0,0,0,0,0,0,0
96,1/5/1988 0:00,0,0,0,0,0,0,0,0,0
97,1/5/1988 1:00,0,0,0,0,0,0,0,0,0
98,1/5/1988 2:00,0,0,0,0,0,0,0,0,0
99,1/5/1988 3:00,0,0,0,0,0,0,0,0,0
100,1/5/1988 4:00,0,0,0,0,0,0,0,0,0
101,1/5/1988 5:00,0,0,0,0,0,0,0,0,0
102,1/5/1988 6:00,0,0,0,0,0,0,0,0,0
103,1/5/1988 7:00,0.1,0.1,0,0,0,0,0,0,0
104,1/5/1988 8:00,0.5,0.5,0,0,0,0,0,0,0
105,1/5/1988 9:00,1.2,1.194569084,0.275727584,0,0,0,0,0,0
106,1/5/1988 10:00,3,2.994569084,2.890413732,1.0474585,0,0,0,0,0
107,1/5/1988 11:00,1.6,1.591853626,1.487703931,1.383537264,0,0,0,0,0
108,1/5/1988 12:00,1.2,1.178276336,1.074154927,0.96998826,0,0,0,0,0
109,1/5/1988 13:00,0.3,0.275560878,0.171445126,0.06727846,0,0,0,0,0
110,1/5/1988 14:00,0.1,0.075560878,0,0,0,0,0,0,0
111,1/5/1988 15:00,6.3,6.280991794,6.148904747,5.942741553,0,0,0,0,0
112,1/5/1988 16:00,3.4,3.397284542,3.293123533,3.188956866,2.30629269,0,0,0,0
113,1/5/1988 17:00,1.4,1.4,1.295833333,1.191666667,0.983333333,0,0,0,0
114,1/5/1988 18:00,0.1,0.1,0,0,0,0,0,0,0
115,1/5/1988 19:00,0.5,0.5,0.391753472,0.185590278,0,0,0,0,0
116,1/5/1988 20:00,0.025,0.025,0,0,0,0,0,0,0
117,1/5/1988 21:00,0,0,0,0,0,0,0,0,0
118,1/5/1988 22:00,0,0,0,0,0,0,0,0,0
119,1/5/1988 23:00,0,0,0,0,0,0,0,0,0
120,1/6/1988 0:00,0.025,0.025,0,0,0,0,0,0,0
121,1/6/1988 1:00,1.3,1.3,0.75364314,0.16030501,0,0,0,0,0
122,1/6/1988 2:00,2.9,2.9,2.795833333,2.691666667,1.282678065,0,0,0,0
123,1/6/1988 3:00,2.4,2.4,2.295833333,2.191666667,1.983333333,0,0,0,0
124,1/6/1988 4:00,4.1,4.1,3.995833333,3.891666667,3.683333333,0,0,0,0
125,1/6/1988 5:00,5.1,5.1,4.995833333,4.891666667,4.683333333,3.913540452,0,0,0
126,1/6/1988 6:00,0.3,0.3,0.195833333,0.091666667,0,0,0,0,0
127,1/6/1988 7:00,0,0,0,0,0,0,0,0,0
128,1/6/1988 8:00,0,3.60E-17,0,0,0,0,0,0,0
129,1/6/1988 9:00,0.5,0.496626249,0.190598483,0,0,0,0,0,0
130,1/6/1988 10:00,0,0,0,0,0,0,0,0,0
131,1/6/1988 11:00,0,2.78E-17,0,0,0,0,0,0,0
132,1/6/1988 12:00,0,5.55E-17,0,0,0,0,0,0,0
133,1/6/1988 13:00,0.1,0,0,0,0,0,0,0,0
134,1/6/1988 14:00,0.025,0,0,0,0,0,0,0,0
135,1/6/1988 15:00,0.1,0,0,0,0,0,0,0,0
136,1/6/1988 16:00,1.4,1.294372415,0.611556104,0,0,0,0,0,0
137,1/6/1988 17:00,0.025,0.025,0,0,0,0,0,0,0
138,1/6/1988 18:00,0.025,0.025,0,0,0,0,0,0,0
139,1/6/1988 19:00,0.025,0.025,0,0,0,0,0,0,0
140,1/6/1988 20:00,0.2,0.2,0,0,0,0,0,0,0
141,1/6/1988 21:00,0,0,0,0,0,0,0,0,0
142,1/6/1988 22:00,0,0,0,0,0,0,0,0,0
143,1/6/1988 23:00,0,0,0,0,0,0,0,0,0
144,1/7/1988 0:00,0,0,0,0,0,0,0,0,0
145,1/7/1988 1:00,0,0,0,0,0,0,0,0,0
146,1/7/1988 2:00,0,0,0,0,0,0,0,0,0
147,1/7/1988 3:00,0,0,0,0,0,0,0,0,0
148,1/7/1988 4:00,0,0,0,0,0,0,0,0,0
149,1/7/1988 5:00,0,0,0,0,0,0,0,0,0
150,1/7/1988 6:00,0,0,0,0,0,0,0,0,0
151,1/7/1988 7:00,0,0,0,0,0,0,0,0,0
152,1/7/1988 8:00,0,0,0,0,0,0,0,0,0
153,1/7/1988 9:00,0,6.07E-17,0,0,0,0,0,0,0
154,1/7/1988 10:00,0.6,0.587054211,0,0,0,0,0,0,0
155,1/7/1988 11:00,0.1,0.079286739,0,0,0,0,0,0,0
156,1/7/1988 12:00,0.2,0.176697581,0,0,0,0,0,0,0
157,1/7/1988 13:00,0.4,0.384465054,0,0,0,0,0,0,0
158,1/7/1988 14:00,1.3,1.279286739,0.771980126,0,0,0,0,0,0
159,1/7/1988 15:00,0.8,0.784465054,0.680330752,0,0,0,0,0,0
160,1/7/1988 16:00,1.2,1.197410842,1.093249569,0.411732553,0,0,0,0,0
161,1/7/1988 17:00,1.2,1.2,1.095833333,0.991666667,0,0,0,0,0
162,1/7/1988 18:00,0.025,0.025,0,0,0,0,0,0,0
163,1/7/1988 19:00,0,0,0,0,0,0,0,0,0
164,1/7/1988 20:00,0,0,0,0,0,0,0,0,0
165,1/7/1988 21:00,0,0,0,0,0,0,0,0,0
166,1/7/1988 22:00,0,0,0,0,0,0,0,0,0
167,1/7/1988 23:00,0.025,0.025,0,0,0,0,0,0,0
168,1/8/1988 0:00,0,0,0,0,0,0,0,0,0
169,1/8/1988 1:00,0,0,0,0,0,0,0,0,0
170,1/8/1988 2:00,0,0,0,0,0,0,0,0,0
171,1/8/1988 3:00,0,0,0,0,0,0,0,0,0
172,1/8/1988 4:00,0,0,0,0,0,0,0,0,0
173,1/8/1988 5:00,0.025,0.025,0,0,0,0,0,0,0
174,1/8/1988 6:00,0,0,0,0,0,0,0,0,0
175,1/8/1988 7:00,0,0,0,0,0,0,0,0,0
176,1/8/1988 8:00,0,5.20E-18,0,0,0,0,0,0,0
177,1/8/1988 9:00,0,0,0,0,0,0,0,0,0
178,1/8/1988 10:00,0,4.86E-17,0,0,0,0,0,0,0
179,1/8/1988 11:00,0,0,0,0,0,0,0,0,0
180,1/8/1988 12:00,0,9.02E-17,0,0,0,0,0,0,0
181,1/8/1988 13:00,0,9.02E-17,0,0,0,0,0,0,0
182,1/8/1988 14:00,0,0,0,0,0,0,0,0,0
183,1/8/1988 15:00,0,1.39E-17,0,0,0,0,0,0,0
184,1/8/1988 16:00,0,0,0,0,0,0,0,0,0
185,1/8/1988 17:00,0,0,0,0,0,0,0,0,0
186,1/8/1988 18:00,0,0,0,0,0,0,0,0,0
187,1/8/1988 19:00,0,0,0,0,0,0,0,0,0
188,1/8/1988 20:00,0,0,0,0,0,0,0,0,0
189,1/8/1988 21:00,0,0,0,0,0,0,0,0,0
190,1/8/1988 22:00,0,0,0,0,0,0,0,0,0
191,1/8/1988 23:00,0,0,0,0,0,0,0,0,0
192,1/9/1988 0:00,0,0,0,0,0,0,0,0,0
193,1/9/1988 1:00,0,0,0,0,0,0,0,0,0
194,1/9/1988 2:00,0,0,0,0,0,0,0,0,0
195,1/9/1988 3:00,0,0,0,0,0,0,0,0,0
196,1/9/1988 4:00,0,0,0,0,0,0,0,0,0
197,1/9/1988 5:00,0.025,9.02E-17,0,0,0,0,0,0,0
198,1/9/1988 6:00,0.025,9.02E-17,0,0,0,0,0,0,0
199,1/9/1988 7:00,0.1,0,0,0,0,0,0,0,0
200,1/9/1988 8:00,0.1,0,0,0,0,0,0,0,0
201,1/9/1988 9:00,0.1,0.012203196,0,0,0,0,0,0,0
202,1/9/1988 10:00,0.2,0.188613591,0,0,0,0,0,0,0
203,1/9/1988 11:00,0.3,0.278492338,0,0,0,0,0,0,0
204,1/9/1988 12:00,0.025,0.007287808,0,0,0,0,0,0,0
205,1/9/1988 13:00,0,0,0,0,0,0,0,0,0
206,1/9/1988 14:00,0.025,7.81E-17,0,0,0,0,0,0,0
207,1/9/1988 15:00,0.025,1.53E-16,0,0,0,0,0,0,0
208,1/9/1988 16:00,0.025,0.018067955,0,0,0,0,0,0,0
209,1/9/1988 17:00,0.025,0.025,0,0,0,0,0,0,0
210,1/9/1988 18:00,0,0,0,0,0,0,0,0,0
211,1/9/1988 19:00,0,0,0,0,0,0,0,0,0
212,1/9/1988 20:00,0.025,0.025,0,0,0,0,0,0,0
213,1/9/1988 21:00,0.025,0.025,0,0,0,0,0,0,0
214,1/9/1988 22:00,0.025,0.025,0,0,0,0,0,0,0
215,1/9/1988 23:00,0.025,0.025,0,0,0,0,0,0,0
216,1/10/1988 0:00,0.025,0.025,0,0,0,0,0,0,0
217,1/10/1988 1:00,0.1,0.1,0,0,0,0,0,0,0
218,1/10/1988 2:00,0.2,0.2,0,0,0,0,0,0,0
219,1/10/1988 3:00,0.5,0.5,0,0,0,0,0,0,0
220,1/10/1988 4:00,1.3,1.3,0,0,0,0,0,0,0
221,1/10/1988 5:00,2.6,2.6,1.548889861,0,0,0,0,0,0
222,1/10/1988 6:00,0.6,0.6,0.495833333,0,0,0,0,0,0
223,1/10/1988 7:00,0.025,0.025,0,0,0,0,0,0,0
224,1/10/1988 8:00,0,0,0,0,0,0,0,0,0
225,1/10/1988 9:00,0,9.71E-17,0,0,0,0,0,0,0
226,1/10/1988 10:00,0,0,0,0,0,0,0,0,0
227,1/10/1988 11:00,0,0,0,0,0,0,0,0,0
228,1/10/1988 12:00,0,6.94E-18,0,0,0,0,0,0,0
229,1/10/1988 13:00,0,4.86E-17,0,0,0,0,0,0,0
230,1/10/1988 14:00,0,0,0,0,0,0,0,0,0
231,1/10/1988 15:00,0,4.86E-17,0,0,0,0,0,0,0
232,1/10/1988 16:00,0,0,0,0,0,0,0,0,0
233,1/10/1988 17:00,0,0,0,0,0,0,0,0,0
234,1/10/1988 18:00,0.025,9.02E-17,0,0,0,0,0,0,0
235,1/10/1988 19:00,0.3,0.213666222,0,0,0,0,0,0,0
236,1/10/1988 20:00,0.9,0.9,0,0,0,0,0,0,0
237,1/10/1988 21:00,0.9,0.9,0.652353562,0,0,0,0,0,0
238,1/10/1988 22:00,0.8,0.8,0.695833333,0,0,0,0,0,0
239,1/10/1988 23:00,0.6,0.6,0.495833333,0,0,0,0,0,0
240,1/11/1988 0:00,0.4,0.4,0.295833333,0,0,0,0,0,0
241,1/11/1988 1:00,0.2,0.2,0.095833333,0,0,0,0,0,0
242,1/11/1988 2:00,0.025,0.025,0,0,0,0,0,0,0
243,1/11/1988 3:00,0.1,0.1,0,0,0,0,0,0,0
244,1/11/1988 4:00,1.4,1.4,1.215851056,0.337779073,0,0,0,0,0
245,1/11/1988 5:00,0.1,0.1,0,0,0,0,0,0,0
246,1/11/1988 6:00,0,0,0,0,0,0,0,0,0
247,1/11/1988 7:00,0,0,0,0,0,0,0,0,0
248,1/11/1988 8:00,0,0,0,0,0,0,0,0,0
249,1/11/1988 9:00,0,0,0,0,0,0,0,0,0
250,1/11/1988 10:00,0,0,0,0,0,0,0,0,0
251,1/11/1988 11:00,0,0,0,0,0,0,0,0,0
252,1/11/1988 12:00,0,8.33E-17,0,0,0,0,0,0,0
253,1/11/1988 13:00,0,5.55E-17,0,0,0,0,0,0,0
254,1/11/1988 14:00,0,5.55E-17,0,0,0,0,0,0,0
255,1/11/1988 15:00,0,6.25E-17,0,0,0,0,0,0,0
256,1/11/1988 16:00,0,0,0,0,0,0,0,0,0
257,1/11/1988 17:00,0,0,0,0,0,0,0,0,0
258,1/11/1988 18:00,0,0,0,0,0,0,0,0,0
259,1/11/1988 19:00,0,0,0,0,0,0,0,0,0
260,1/11/1988 20:00,0,0,0,0,0,0,0,0,0
261,1/11/1988 21:00,0,0,0,0,0,0,0,0,0
262,1/11/1988 22:00,0,0,0,0,0,0,0,0,0
263,1/11/1988 23:00,0,0,0,0,0,0,0,0,0
264,1/12/1988 0:00,0,0,0,0,0,0,0,0,0
265,1/12/1988 1:00,0,0,0,0,0,0,0,0,0
266,1/12/1988 2:00,0,0,0,0,0,0,0,0,0
267,1/12/1988 3:00,0,0,0,0,0,0,0,0,0
268,1/12/1988 4:00,0,0,0,0,0,0,0,0,0
269,1/12/1988 5:00,0,0,0,0,0,0,0,0,0
270,1/12/1988 6:00,0,0,0,0,0,0,0,0,0
271,1/12/1988 7:00,0,0,0,0,0,0,0,0,0
272,1/12/1988 8:00,0,7.29E-17,0,0,0,0,0,0,0
273,1/12/1988 9:00,0,5.55E-17,0,0,0,0,0,0,0
274,1/12/1988 10:00,0,0,0,0,0,0,0,0,0
275,1/12/1988 11:00,0,0,0,0,0,0,0,0,0
276,1/12/1988 12:00,0,2.78E-17,0,0,0,0,0,0,0
277,1/12/1988 13:00,0,0,0,0,0,0,0,0,0
278,1/12/1988 14:00,0,0,0,0,0,0,0,0,0
279,1/12/1988 15:00,0,0,0,0,0,0,0,0,0
280,1/12/1988 16:00,0,0,0,0,0,0,0,0,0
281,1/12/1988 17:00,0,0,0,0,0,0,0,0,0
282,1/12/1988 18:00,0,0,0,0,0,0,0,0,0
283,1/12/1988 19:00,0,0,0,0,0,0,0,0,0
284,1/12/1988 20:00,0,0,0,0,0,0,0,0,0
285,1/12/1988 21:00,0,0,0,0,0,0,0,0,0
286,1/12/1988 22:00,0,0,0,0,0,0,0,0,0
287,1/12/1988 23:00,0,0,0,0,0,0,0,0,0
288,1/13/1988 0:00,0,0,0,0,0,0,0,0,0
289,1/13/1988 1:00,0,0,0,0,0,0,0,0,0
290,1/13/1988 2:00,0,0,0,0,0,0,0,0,0
291,1/13/1988 3:00,0,0,0,0,0,0,0,0,0
292,1/13/1988 4:00,0,0,0,0,0,0,0,0,0
293,1/13/1988 5:00,0,0,0,0,0,0,0,0,0
294,1/13/1988 6:00,0,0,0,0,0,0,0,0,0
295,1/13/1988 7:00,0,0,0,0,0,0,0,0,0
296,1/13/1988 8:00,0,0,0,0,0,0,0,0,0
297,1/13/1988 9:00,0,0,0,0,0,0,0,0,0
298,1/13/1988 10:00,0,2.78E-17,0,0,0,0,0,0,0
299,1/13/1988 11:00,0,1.39E-17,0,0,0,0,0,0,0
300,1/13/1988 12:00,0,0,0,0,0,0,0,0,0
301,1/13/1988 13:00,0,0,0,0,0,0,0,0,0
302,1/13/1988 14:00,0,0,0,0,0,0,0,0,0
303,1/13/1988 15:00,0,7.81E-18,0,0,0,0,0,0,0
304,1/13/1988 16:00,0,0,0,0,0,0,0,0,0
305,1/13/1988 17:00,0,0,0,0,0,0,0,0,0
306,1/13/1988 18:00,0,0,0,0,0,0,0,0,0
307,1/13/1988 19:00,0,0,0,0,0,0,0,0,0
308,1/13/1988 20:00,0,0,0,0,0,0,0,0,0
309,1/13/1988 21:00,0.025,6.94E-18,0,0,0,0,0,0,0
310,1/13/1988 22:00,0.025,6.94E-18,0,0,0,0,0,0,0
311,1/13/1988 23:00,0.025,6.94E-18,0,0,0,0,0,0,0
312,1/14/1988 0:00,0.025,0,0,0,0,0,0,0,0
313,1/14/1988 1:00,0.025,0,0,0,0,0,0,0,0
314,1/14/1988 2:00,0,0,0,0,0,0,0,0,0
315,1/14/1988 3:00,0.025,0,0,0,0,0,0,0,0
316,1/14/1988 4:00,0.025,0,0,0,0,0,0,0,0
317,1/14/1988 5:00,0.025,0,0,0,0,0,0,0,0
318,1/14/1988 6:00,0.025,0,0,0,0,0,0,0,0
319,1/14/1988 7:00,0.025,0,0,0,0,0,0,0,0
320,1/14/1988 8:00,0.025,0,0,0,0,0,0,0,0
321,1/14/1988 9:00,0.025,0,0,0,0,0,0,0,0
322,1/14/1988 10:00,0.025,0,0,0,0,0,0,0,0
323,1/14/1988 11:00,0,2.78E-17,0,0,0,0,0,0,0
324,1/14/1988 12:00,0,0,0,0,0,0,0,0,0
325,1/14/1988 13:00,0,0,0,0,0,0,0,0,0
326,1/14/1988 14:00,0,0,0,0,0,0,0,0,0
327,1/14/1988 15:00,0,0,0,0,0,0,0,0,0
328,1/14/1988 16:00,0,0,0,0,0,0,0,0,0
329,1/14/1988 17:00,0,0,0,0,0,0,0,0,0
330,1/14/1988 18:00,0,0,0,0,0,0,0,0,0
331,1/14/1988 19:00,0,0,0,0,0,0,0,0,0
332,1/14/1988 20:00,0,0,0,0,0,0,0,0,0
333,1/14/1988 21:00,0,0,0,0,0,0,0,0,0
334,1/14/1988 22:00,0,0,0,0,0,0,0,0,0
335,1/14/1988 23:00,0,0,0,0,0,0,0,0,0
336,1/15/1988 0:00,0,0,0,0,0,0,0,0,0
337,1/15/1988 1:00,0,0,0,0,0,0,0,0,0
338,1/15/1988 2:00,0,0,0,0,0,0,0,0,0
339,1/15/1988 3:00,0,0,0,0,0,0,0,0,0
340,1/15/1988 4:00,0,0,0,0,0,0,0,0,0
341,1/15/1988 5:00,0,0,0,0,0,0,0,0,0
342,1/15/1988 6:00,0,0,0,0,0,0,0,0,0
343,1/15/1988 7:00,0,0,0,0,0,0,0,0,0
344,1/15/1988 8:00,0,0,0,0,0,0,0,0,0
345,1/15/1988 9:00,0,0,0,0,0,0,0,0,0
346,1/15/1988 10:00,0,0,0,0,0,0,0,0,0
347,1/15/1988 11:00,0.025,0,0,0,0,0,0,0,0
348,1/15/1988 12:00,0.025,0,0,0,0,0,0,0,0
349,1/15/1988 13:00,0.025,0,0,0,0,0,0,0,0
350,1/15/1988 14:00,0.025,0,0,0,0,0,0,0,0
351,1/15/1988 15:00,0.025,0,0,0,0,0,0,0,0
352,1/15/1988 16:00,0,0,0,0,0,0,0,0,0
353,1/15/1988 17:00,0.025,0,0,0,0,0,0,0,0
354,1/15/1988 18:00,0.025,0,0,0,0,0,0,0,0
355,1/15/1988 19:00,0.025,6.94E-18,0,0,0,0,0,0,0
356,1/15/1988 20:00,0.025,6.94E-18,0,0,0,0,0,0,0
357,1/15/1988 21:00,0.025,6.94E-18,0,0,0,0,0,0,0
358,1/15/1988 22:00,0.025,6.94E-18,0,0,0,0,0,0,0
359,1/15/1988 23:00,0,0,0,0,0,0,0,0,0
360,1/16/1988 0:00,0,0,0,0,0,0,0,0,0
361,1/16/1988 1:00,0,0,0,0,0,0,0,0,0
362,1/16/1988 2:00,0,0,0,0,0,0,0,0,0
363,1/16/1988 3:00,0,0,0,0,0,0,0,0,0
364,1/16/1988 4:00,0,0,0,0,0,0,0,0,0
365,1/16/1988 5:00,0,0,0,0,0,0,0,0,0
366,1/16/1988 6:00,0,0,0,0,0,0,0,0,0
367,1/16/1988 7:00,0,0,0,0,0,0,0,0,0
368,1/16/1988 8:00,0,6.94E-18,0,0,0,0,0,0,0
369,1/16/1988 9:00,0,0,0,0,0,0,0,0,0
370,1/16/1988 10:00,0,1.21E-17,0,0,0,0,0,0,0
371,1/16/1988 11:00,0,0,0,0,0,0,0,0,0
372,1/16/1988 12:00,0,3.47E-18,0,0,0,0,0,0,0
373,1/16/1988 13:00,0.3,0,0,0,0,0,0,0,0
374,1/16/1988 14:00,0.025,0,0,0,0,0,0,0,0
375,1/16/1988 15:00,0.025,0,0,0,0,0,0,0,0
376,1/16/1988 16:00,0.025,0,0,0,0,0,0,0,0
377,1/16/1988 17:00,0,0,0,0,0,0,0,0,0
378,1/16/1988 18:00,0,0,0,0,0,0,0,0,0
379,1/16/1988 19:00,0,0,0,0,0,0,0,0,0
380,1/16/1988 20:00,0.025,0,0,0,0,0,0,0,0
381,1/16/1988 21:00,0.025,0,0,0,0,0,0,0,0
382,1/16/1988 22:00,0.025,0,0,0,0,0,0,0,0
383,1/16/1988 23:00,0.025,0,0,0,0,0,0,0,0
384,1/17/1988 0:00,0.025,0,0,0,0,0,0,0,0
385,1/17/1988 1:00,0,0,0,0,0,0,0,0,0
386,1/17/1988 2:00,0,0,0,0,0,0,0,0,0
387,1/17/1988 3:00,0,0,0,0,0,0,0,0,0
388,1/17/1988 4:00,0,0,0,0,0,0,0,0,0
389,1/17/1988 5:00,0,0,0,0,0,0,0,0,0
390,1/17/1988 6:00,0,0,0,0,0,0,0,0,0
391,1/17/1988 7:00,0,0,0,0,0,0,0,0,0
392,1/17/1988 8:00,0,5.20E-17,0,0,0,0,0,0,0
393,1/17/1988 9:00,0,0,0,0,0,0,0,0,0
394,1/17/1988 10:00,0,0,0,0,0,0,0,0,0
395,1/17/1988 11:00,0,0,0,0,0,0,0,0,0
396,1/17/1988 12:00,0,2.08E-17,0,0,0,0,0,0,0
397,1/17/1988 13:00,0,0,0,0,0,0,0,0,0
398,1/17/1988 14:00,0,0,0,0,0,0,0,0,0
399,1/17/1988 15:00,0,0,0,0,0,0,0,0,0
400,1/17/1988 16:00,0,0,0,0,0,0,0,0,0
401,1/17/1988 17:00,0,0,0,0,0,0,0,0,0
402,1/17/1988 18:00,0,0,0,0,0,0,0,0,0
403,1/17/1988 19:00,0,0,0,0,0,0,0,0,0
404,1/17/1988 20:00,0,0,0,0,0,0,0,0,0
405,1/17/1988 21:00,0,0,0,0,0,0,0,0,0
406,1/17/1988 22:00,0,0,0,0,0,0,0,0,0
407,1/17/1988 23:00,0,0,0,0,0,0,0,0,0
408,1/18/1988 0:00,0,0,0,0,0,0,0,0,0
409,1/18/1988 1:00,0,0,0,0,0,0,0,0,0
410,1/18/1988 2:00,0,0,0,0,0,0,0,0,0
411,1/18/1988 3:00,0,0,0,0,0,0,0,0,0
412,1/18/1988 4:00,0,0,0,0,0,0,0,0,0
413,1/18/1988 5:00,0,0,0,0,0,0,0,0,0
414,1/18/1988 6:00,0,0,0,0,0,0,0,0,0
415,1/18/1988 7:00,0,0,0,0,0,0,0,0,0
416,1/18/1988 8:00,0,0,0,0,0,0,0,0,0
417,1/18/1988 9:00,0,0,0,0,0,0,0,0,0
418,1/18/1988 10:00,0,0,0,0,0,0,0,0,0
419,1/18/1988 11:00,0,0,0,0,0,0,0,0,0
420,1/18/1988 12:00,0,0,0,0,0,0,0,0,0
421,1/18/1988 13:00,0,6.94E-18,0,0,0,0,0,0,0
422,1/18/1988 14:00,0,3.47E-18,0,0,0,0,0,0,0
423,1/18/1988 15:00,0,2.60E-18,0,0,0,0,0,0,0
424,1/18/1988 16:00,0,0,0,0,0,0,0,0,0
425,1/18/1988 17:00,0,0,0,0,0,0,0,0,0
426,1/18/1988 18:00,0,0,0,0,0,0,0,0,0
427,1/18/1988 19:00,0,0,0,0,0,0,0,0,0
428,1/18/1988 20:00,0,0,0,0,0,0,0,0,0
429,1/18/1988 21:00,0,0,0,0,0,0,0,0,0
430,1/18/1988 22:00,0,0,0,0,0,0,0,0,0
431,1/18/1988 23:00,0,0,0,0,0,0,0,0,0
432,1/19/1988 0:00,0,0,0,0,0,0,0,0,0
433,1/19/1988 1:00,0,0,0,0,0,0,0,0,0
434,1/19/1988 2:00,0,0,0,0,0,0,0,0,0
435,1/19/1988 3:00,0,0,0,0,0,0,0,0,0
436,1/19/1988 4:00,0,0,0,0,0,0,0,0,0
437,1/19/1988 5:00,0,0,0,0,0,0,0,0,0
438,1/19/1988 6:00,0,0,0,0,0,0,0,0,0
439,1/19/1988 7:00,0,0,0,0,0,0,0,0,0
440,1/19/1988 8:00,0,1.39E-17,0,0,0,0,0,0,0
441,1/19/1988 9:00,0,0,0,0,0,0,0,0,0
442,1/19/1988 10:00,0,0,0,0,0,0,0,0,0
443,1/19/1988 11:00,0,0,0,0,0,0,0,0,0
444,1/19/1988 12:00,0,0,0,0,0,0,0,0,0
445,1/19/1988 13:00,0,0,0,0,0,0,0,0,0
446,1/19/1988 14:00,0,0,0,0,0,0,0,0,0
447,1/19/1988 15:00,0,0,0,0,0,0,0,0,0
448,1/19/1988 16:00,0,0,0,0,0,0,0,0,0
449,1/19/1988 17:00,0,0,0,0,0,0,0,0,0
450,1/19/1988 18:00,0,0,0,0,0,0,0,0,0
451,1/19/1988 19:00,0,0,0,0,0,0,0,0,0
452,1/19/1988 20:00,0,0,0,0,0,0,0,0,0
453,1/19/1988 21:00,0,0,0,0,0,0,0,0,0
454,1/19/1988 22:00,0,0,0,0,0,0,0,0,0
455,1/19/1988 23:00,0.025,0,0,0,0,0,0,0,0
456,1/20/1988 0:00,0.025,0,0,0,0,0,0,0,0
457,1/20/1988 1:00,0,0,0,0,0,0,0,0,0
458,1/20/1988 2:00,0,0,0,0,0,0,0,0,0
459,1/20/1988 3:00,0,0,0,0,0,0,0,0,0
460,1/20/1988 4:00,0,0,0,0,0,0,0,0,0
461,1/20/1988 5:00,0,0,0,0,0,0,0,0,0
462,1/20/1988 6:00,0,0,0,0,0,0,0,0,0
463,1/20/1988 7:00,0.025,0,0,0,0,0,0,0,0
464,1/20/1988 8:00,0.025,1.04E-17,0,0,0,0,0,0,0
465,1/20/1988 9:00,0.2,0,0,0,0,0,0,0,0
466,1/20/1988 10:00,0.1,5.55E-17,0,0,0,0,0,0,0
467,1/20/1988 11:00,0.2,2.78E-17,0,0,0,0,0,0,0
468,1/20/1988 12:00,0.2,8.33E-17,0,0,0,0,0,0,0
469,1/20/1988 13:00,0.025,0,0,0,0,0,0,0,0
470,1/20/1988 14:00,0,4.86E-17,0,0,0,0,0,0,0
471,1/20/1988 15:00,0,2.69E-17,0,0,0,0,0,0,0
472,1/20/1988 16:00,0,0,0,0,0,0,0,0,0
473,1/20/1988 17:00,0,0,0,0,0,0,0,0,0
474,1/20/1988 18:00,0,0,0,0,0,0,0,0,0
475,1/20/1988 19:00,0.025,0,0,0,0,0,0,0,0
476,1/20/1988 20:00,0.2,0,0,0,0,0,0,0,0
477,1/20/1988 21:00,0,0,0,0,0,0,0,0,0
478,1/20/1988 22:00,0,0,0,0,0,0,0,0,0
479,1/20/1988 23:00,0,0,0,0,0,0,0,0,0
480,1/21/1988 0:00,0,0,0,0,0,0,0,0,0
481,1/21/1988 1:00,0,0,0,0,0,0,0,0,0
482,1/21/1988 2:00,0,0,0,0,0,0,0,0,0
483,1/21/1988 3:00,0,0,0,0,0,0,0,0,0
484,1/21/1988 4:00,0,0,0,0,0,0,0,0,0
